TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K81651477_Parthenolide_PC3_6.0_h_20.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K82381502_miochol_A549_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K82492171_7929064_HA1E_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K83509924_-666_HCC515_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K83691318_1219-1259_HA1E_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K86231656_tert-butyl 4-(benzo[d]thiazol-2-yl)phenyl(methyl)carbamate GSuz-2_MCF7_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K87510569_RS 504393_HA1E_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K87909389_HY-10005_PC3_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K87909389_alvocidib_MDAMB231_3_h_1.11_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K87909389_alvocidib_SKBR3_3_h_1.11_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K87947369_VX-680_HT29_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K88573743_A443654_MCF10A_3_h_0.37_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K88677950_PD 198306_VCAP_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K88742110_-666_MCF7_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K90259198_-666_A549_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K92241597_CHR 2797_MDST8_6.0_h_80.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K92301463_-666_SNUC4_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K92571446_WZ-3105_SKBR3_3_h_10_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K93788137_PF-431396_HS578T_3_h_10_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K94390040_-666_MCF7_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K94512704_-666_NEU_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K95435023_PHA-665752_HCC515_24_h_10_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K96037667_19-norethindrone_VCAP_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-M64432851_S1042_MCF7_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U08759356_EI-346_A375_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U22633929_XMD11-85H_HME1_3_h_10_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U44618005_-666_HA1E_6.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U44618005_-666_MCF7_24.0_h_10.0_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U51024685_HG-6-64-01_HEPG2_24_h_3.33_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U61997977_WZ-4-145_A549_24_h_3.33_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-U61997977_WZ-4-145_HME1_24_h_0.04_um	0	68	21	8706	0.151986673	0.818194491	0	0.19122913	0.718445951
BRD-K88378636_withaferin-a_HT29_24_h_10_um	1	289	21	8706	0.152819412	0.815821476	0.047619048	0.192269079	0.716090554
BRD-A00267231_HEMADO_HA1E_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A04392722_NCGC00181233-01_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A15079084_phorbol-12-myristate-13-acetate (PMA)_LOVO_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A18497530_EI-293_HT29_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A22032524_AMLODIPINE BESYLATE_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A22783572_Vinblastine sulfate_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A28105619_curcubitacin I_SW480_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A31204924_MITOTANE_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A34907681_rutin_HCC515_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A35869383_ibrutinib_HCC515_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A36151937_Genistin_HA1E_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A39093044_K784-3187_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A39996500_radicicol_SKBR3_3_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A45498368_WYE-125132_HME1_24_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A46747628_Ouabain_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A47829399_artesunate_HCC15_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A49680073_Cucurbitacin I_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A57107094_2326-3228_VCAP_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A58767537_afatinib_BT20_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A69815203_-666_A549_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A69815203_CYCLOSPORINE_PC3_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A69951442_dexamethasone_HA1E_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A71390734_4-Demethoxydaunorubicin hydrochloride (65)_PL21_6.0_h_0.08_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A79768653_sirolimus_A375_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A79768653_sirolimus_A549_24_h_0.04_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A79768653_sirolimus_SKBR3_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A81530502_8009-7630_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-A93236127_DIGITOXIN_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K00910650_NCGC00242335-01_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K01292756_Pimozide_A375_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K01436366_XMD-1150_BT20_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K01834163_-666_MCF7_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K02130563_S1030_A549_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K02216544_3-cyclohexyl-6-[4-(2,3-dichlorophenyl)piperazin-1-yl]pyrimidine-2,4(1H,3H)-dione_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K02822062_CT-200783_COV644_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K03063480_PF-477736_MCF7_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K04546108_JAK3 Inhibitor VI_PC3_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K04887706_Akti-1/2_HT29_6.0_h_9.1_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K05402890_NCGC00165289-01_A549_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K06543683_Ro 31-8220 mesylate_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K06543683_Ro 31-8220 mesylate_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K08438429_-666_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K10846167_N-((1H-naphtho[2,3-d]imidazol-2-yl)methyl)-2-morpholino-9-(thiophen-3-yl)-9H-purin-6-amine_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K10882151_BO2 (inhibits RAD51)_EFO27_6.0_h_40.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K11853856_PJ 34 hydrochloride_SKMEL28_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K13390322_AT-7519_BT20_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K13566078_HY-10518_ASC_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K13662825_dinaciclib_HEPG2_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K14821540_-666_ASC_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K14888893_minoxidil_A673_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K16189898_CHIR-99021_HME1_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K16189898_CHIR-99021_SKBR3_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K17743125_belinostat_A549_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K18163752_-666_HT29_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K18190982_COT-10b_HEC108_6.0_h_44.4_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K19295594_-666_HT29_24.0_h_11.1_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K20285085_fostamatinib_HME1_3_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K20755323_-666_EFO27_6.0_h_40.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K20755323_-666_NCIH1694_6.0_h_40.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K21064560_-666_NPC_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K23657553_-666_VCAP_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K24132293_piperlongumine (HPLC)_DV90_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K26760349_HG-9-91-01_PC3_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K26818574_BIX-01294_HA1E_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K26838195_AST1306_HCC515_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K27170250_7374280_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K30707190_PNU 74654_A549_24.0_h_80.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K30802967_-666_MCF7_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K31342827_GF-109203X_RMUGS_6.0_h_12.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K36153907_KUC103885 KUC103885N_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K36363294_I-BET151_HT29_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K38477985_-666_ASC_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K39345836_-666_HT29_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K39503511_MK-0591_HCT116_6.0_h_80.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K40175214_torin-1_HT29_24_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K40175214_torin-1_MCF10A_3_h_0.04_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K40255344_EI-215_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K40373196_-666_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K40742111_BAEOMYCESIC ACID_HA1E_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K41337261_ZM 306416 hydrochloride_HCC515_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K42308740_ST056792_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K42489623_-666_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K43068349_AMG 9810_HA1E_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K43389675_-666_PHH_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K43389698_BMS-387032_MDAMB231_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K44100512_KIN001-043_SKBR3_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K45399554_CAM-9-027-3_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K45842176_-666_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K46056750_AZD-7762_HEPG2_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K46056750_AZD-7762_SKBR3_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K47717570_NBQX disodium salt_HCC515_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K49049886_CGS 15943_HT29_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K49371609_528116.cdx_HEC108_6.0_h_0.09_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K49669041_BX-912_HS578T_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K49669041_HY-11005_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K50128260_Sildenafil citrate_NCIH596_6.0_h_160.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K50140147_NVP-TAE684_HT29_24_h_0.04_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K51313569_palbociclib_BT20_24_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K51350053_toremifene_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K51443908_-666_A549_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K52911425_GDC-0941_BT20_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K54256913_-666_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K56343971_PLX-4032_SW620_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K57011718_UK 356618_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K59184148_SB 216763_A673_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K61829047_7b-cis_HT29_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K61829047_7b-cis_WSUDLCL2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K63068307_ZSTK-474_HME1_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K64800655_PHA-793887_HCC515_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K64800655_PHA-793887_HT29_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K64890080_BI-2536_BT20_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K64890080_BI-2536_HME1_3_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K65182930_NVP-AUY922_BT20_24_h_1.11_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K65639003_-666_A549_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K67868012_PI-103_A375_24_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K68065987_MK-2206_LNCAP_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K68174511_torin-2_MCF10A_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K68313733_T5323840_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K68407802_KIN001-055_HCC515_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K68548958_-666_MCF7_6.0_h_20.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K69932463_AZD-8055_HS578T_24_h_0.04_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K70161581_-666_VCAP_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K71799949_carbamazepine_A673_6.0_h_96.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K71879491_tretinoin_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K72238567_656402-250MG_A549_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K73789395_ZM 336372_VCAP_6.0_h_102.71_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K77681376_2-morpholino-N-((4-nitro-1H-benzo[d]imidazol-2-yl)methyl)-9-(thiophen-3-yl)-9H-purin-6-amine_HT29_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K78122587_-666_MCF7_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K78599730_manumycin A_VCAP_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K79090631_CGP-60474_LNCAP_3_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K79404599_enzastaurin_HS578T_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K81651477_Parthenolide_SNGM_6.0_h_20.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K82580504_-666_MCF7_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K83988098_S1142_A549_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K83988098_S1142_SKB_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K84709232_-666_ASC_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K85606544_neratinib_A375_24_h_0.12_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K86284654_Alfacalcidol_PC3_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K86856088_UNC0638_MCF7_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K87142802_ABT-888 (Veliparib)_NCIH508_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K87343924_wortmannin_PC3_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K87947369_VX-680_HEC108_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K88741031_Methyl 2,5-dihydroxycinnamate_HA1E_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K89014967_S1475_A549_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K92158425_N-((5-chloro-1H-benzo[d]imidazol-2-yl)methyl)-2-morpholino-9-(thiophen-3-yl)-9H-purin-6-amine_HEPG2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K92428153_MYCOPHENOLATE MOFETIL_VCAP_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K93123848_RAF 265_HEPG2_24_h_0.37_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K94325918_-666_RMGI_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K95435023_-666_HT29_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K95435023_PHA 665752_HCC515_24.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K97764662_PD-173074_HS578T_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K97764662_PD-173074_SKBR3_24_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K98548675_Parthenolide_WSUDLCL2_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K98824517_-666_MCF7_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-U44618005_-666_HCC515_6.0_h_10.0_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-U64521890_XMD16-144_MCF7_3_h_10_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-U64521890_XMD16-144_SKBR3_24_h_3.33_um	0	69	21	8706	0.154048294	0.812343107	0	0.192588313	0.715370072
BRD-K21680192_mitoxantrone_MCF7_24_h_10_um	1	291	21	8706	0.15450949	0.811044842	0.047619048	0.193157108	0.714089305
BRD-A01320529_salmeterol_MCF7_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A09062839_Amyleine hydrochloride_HA1E_6.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A13122391_16-HYDROXYTRIPTOLIDE_SW948_6.0_h_0.08_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A13122391_16-HYDROXYTRIPTOLIDE_WSUDLCL2_6.0_h_0.08_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A16332958_Modafinil_MCF7_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A20968261_-666_SKB_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A25687296_-666_PHH_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A35869383_ibrutinib_HCC515_24_h_10_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A49046702_SKF 89976A hydrochloride_HA1E_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A50737080_-666_NPC_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A52660433_Tetrindole mesylate_PC3_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A56020723_CA-074-Me_PC3_24.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A58955223_L-sulforophane_NCIH1836_6.0_h_10.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A60245366_AS-601245_SKBR3_3_h_10_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
BRD-A67788537_Salermide_SNU1040_6.0_h_120.0_um	0	70	21	8706	0.156105141	0.806582795	0	0.193893289	0.712437221
