TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K03406345_5-azacytidine_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K03449891_foretinib_HA1E_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K03449891_foretinib_SKBR3_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K03557653_SAPPANONE A TRIMETHYL ETHER_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K03814443_-666_MCF7_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K04623885_BIBR1532_PC3_24.0_h_80.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K04887706_Akti-1/2_A549_6.0_h_9.1_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K04923131_3194_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K05104363_PD-184352_A549_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K05653692_DL-PDMP_HCT116_6.0_h_64.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K06569345_HG-5-88-01_HME1_3_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K06980535_PROMAZINE HYDROCHLORIDE_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K07881437_S1107_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K08438429_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K09132007_D 4476_HCC515_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K09549677_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K10114046_-666_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K10705233_GW405833 hydrochloride_LOVO_6.0_h_40.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K10705233_GW405833 hydrochloride_PL21_6.0_h_40.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12184470_-666_NPC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12343256_trametinib_MCF7_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12502280_TG-101348_SKBR3_3_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12787259_CX-5461_PC3_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12787259_CX-5461_PC3_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12994359_Valdecoxib_A549_6.0_h_177.6_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K12994359_Valdecoxib_NCIH596_6.0_h_177.6_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K13049116_BMS-754807_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K13087974_D3943_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K13356952_Methazolamide_PC3_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K13390322_AT-7519_PC3_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K14550461_D0196_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K15107389_7241-3085_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K15563106_-666_RMGI_6.0_h_177.6_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K15592317_CP466722_MDAMB231_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K15616905_-666_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K16189898_CHIR-99021_MDAMB231_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K16309743_5865494_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K16485616_mocetinostat_HCC515_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K16485616_mocetinostat_HT29_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K17119186_BAS 00535043_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K17294426_Clebopride maleate_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K17743125_belinostat_HCC515_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K18074178_-666_NEU_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K18163752_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K18194590_MEPHENTERMINE SULFATE_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K18724229_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K18861610_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K19499941_2-Chloro-N-heptyl-N-m-tolyl-acetamide_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K20285085_fostamatinib_A375_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K20285085_fostamatinib_HS578T_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K20526256_HG-14-10-04_HEPG2_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K20526256_HG-14-10-04_HT29_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K20696416_NVP-AEW541_MCF10A_3_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K21853356_RG-14620_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K24426149_-666_A375_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K26664453_-666_HT29_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K26838195_AST1306_MCF7_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K27737647_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K28360340_TW 37_NCIH2073_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K28907958_-666_NCIH2073_6.0_h_11.1_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K29458283_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K29506255_NCGC00185087-01_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K30677119_PP-30_HA1E_24.0_h_11.1_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K31706415_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K31792052_Pifithrin-a, Cyclic-_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K31843556_T 0070907_VCAP_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K32644160_UZI/1930680_PHH_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K32896438_-666_PC3_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K33164466_-666_SKB_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K33583600_ISOLIQUIRITIGENIN_DV90_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K33583600_ISOLIQUIRITIGENIN_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K33864865_LY 225910_VCAP_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K34014345_NAPROXOL_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K34092021_-666_SKB_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K34363599_-666_MCF7_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K34533029_AG 494_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K35960502_NICLOSAMIDE_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K35960502_NICLOSAMIDE_HT29_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K35960502_NICLOSAMIDE_SW948_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K36038115_-666_A375_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K36055864_CYCLOHEXIMIDE_HT29_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K36354764_-666_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K36740062_GSK-1070916_PC3_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K36864847_-666_ASC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K37150847_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K37691127_-666_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K37720887_SB-525334_PC3_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K38305202_DOMPERIDONE_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K38775274_EI-126_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K39120595_BITHIONATE SODIUM_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K41652870_MLS-0435555.0001_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K41652870_MLS-0435555.0001_SKB_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K41895714_AS-605240_MCF7_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K42191735_buparlisib_HA1E_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K42191735_buparlisib_HCC515_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K42308740_ST056792_HT29_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K42918627_GSK-2126458_HS578T_3_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K43389698_BMS-387032_MCF7_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K44136596_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K45205755_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K46424862_Hymecromone_HT29_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K47764688_-666_NPC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K48488978_YM-201636_A549_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K48722258_Dilazep dihydrochloride_MCF7_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K51313569_palbociclib_A549_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K51575138_TPCA-1_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K51683034_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K52459643_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K52911425_GDC-0941_MCF7_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K53061490_-666_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K53281329_SYK-inhibitor_A549_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K53737926_AMITRIPTYLINE HYDROCHLORIDE_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K53903639_480743.cdx_NCIH596_6.0_h_80.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54233340_Dorsomorphin dihydrochloride_SW620_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54256913_MK-1775_MCF7_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54330070_SB 202190_HCC515_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54606188_(+)-JQ1_A549_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54997624_BYL719_BT20_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K54997624_BYL719_MCF10A_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K55844427_-666_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K56277358_MGCD-265_A375_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K57016430_1-[4-(4-bromophenyl)-1,3-thiazol-2-yl]-4-piperidinecarboxamide_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K58772419_AZD-6482_SKBR3_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K58972465_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K59058766_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K59058766_CHLORPROTHIXENE HYDROCHLORIDE_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K59184148_SB-216763_HEPG2_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K59753853_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K59962020_2858522_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K60460488_PZ0013_SKB_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K60870698_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K62982419_S1455_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K63265447_docetaxel_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K63923597_barasertib_A549_24_h_0.04_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K64440589_SEW 05685_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K64642496_-666_HCC515_6.0_h_40.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K64890080_BI 2536_SKMEL28_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K64890080_BI-2536_MDAMB231_3_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K65258912_T0507-8790_VCAP_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K67013324_-666_ASC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K67868012_PI-103_HS578T_3_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K68065987_MK-2206_A549_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K68313733_-666_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K68336408_tyrphostin-AG-1478_HCC515_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K68407802_KIN001-055_A375_24_h_0.04_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K69932463_AZD-8055_HME1_3_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K70401845_erlotinib_HA1E_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K70401845_erlotinib_HCC515_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K70511574_sunitinib_A375_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K72414522_AZD-5438_A375_24_h_0.04_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K72420232_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K72451865_-666_PC3_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K72636697_QL-X-138_HS578T_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K72636697_QL-X-138_MCF7_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K73368362_BIX-02189_MCF7_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K73397362_-666_NPC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K74148702_curcumin_A549_6.0_h_48.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K74402642_Chemistry 2804_CORL23_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K74797618_-666_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K76211160_4-Fluoro-N-pyridin-3-yl-benzamide_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K76694128_DCC-2036_HA1E_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K76694128_DCC-2036_HCC515_24_h_0.12_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K77830450_forskolin_VCAP_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K77947974_Fluspirilen_HCC515_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K78126613_MENADIONE_OV7_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K79131256_ALBENDAZOLE_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K80346834_5661403_A375_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K81473043_-666_HEPG2_6.0_h_0.35_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K82135108_elesclomol_HT29_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K82135108_elesclomol_WSUDLCL2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K82484347_GSK-J2_PC3_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K82731415_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K83508485_-666_A549_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K83963101_MLN-8054_PC3_24_h_0.04_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K85606544_neratinib_HA1E_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K86574132_-666_LOVO_6.0_h_48.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K87737963_CYT387_MDAMB231_3_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K87904882_chelerythrine chloride_HT29_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K87947369_VX-680_HA1E_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K88198340_2-(6,6-dimethoxy-3-oxocyclohexa-1,4-dienylcarbamoyl)phenyl acetate GNFk-3_VCAP_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K88573743_A443654_MCF7_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K89224880_-666_MCF7_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K90826279_-666_RMUGS_6.0_h_20.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K92301463_-666_SNUC4_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K92428232_GSK-461364_MCF7_24_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K92428232_HY-50877_NPC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K92723993_HY-50946_NPC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K92895207_FU_JMBII227B_A375_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K93034159_-666_HT29_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K93123848_RAF 265_HEPG2_24_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K93215584_-666_HEPG2_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K93296644_-666_MCF7_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K94841585_-666_ASC_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K95037415_NCGC00167094-01_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K95196255_-666_PC3_24.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K95435023_PHA-665752_MCF10A_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K95655893_VEGF Receptor 3 Kinase Inhibitor, MAZ51_A375_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98143437_SB-239063_A375_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98251413_IOX2_A375_24_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98490050_AMSACRINE_PC3_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98521173_Deoxycorticosterone_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98731749_-666_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K98731749_-666_HCC515_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K99252563_QL-XII-47_LNCAP_3_h_0.37_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K99498722_S1176_HA1E_6.0_h_10.0_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K99545815_PF-562271_HS578T_3_h_1.11_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K99545815_PF-562271_MCF7_3_h_3.33_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
BRD-K99616396_motesanib_HCC515_24_h_10_um	0	43	21	8706	0.098863453	1.004964223	0	0.145522879	0.837068723
